transaction_id,amount,transaction_time,merchant_category,distance_from_home,is_fraud
TXN02089,38.45,11,3,0.57,0
TXN02090,110.41,22,2,2.44,0
TXN02091,11.13,11,1,22.71,0
TXN02092,12.83,0,4,1.36,0
TXN02093,51.98,3,1,1.44,0
TXN02094,52.75,21,3,18.48,0
TXN02095,72.48,3,5,17.93,0
TXN02096,11.85,8,2,3.12,0
TXN02097,47.32,8,5,68.17,0
TXN02098,47.79,0,4,2.55,0
TXN02099,15.86,16,1,24.51,0
TXN02100,23.97,15,1,4.84,0
TXN02101,91.58,22,3,9.52,0
TXN02102,1129.81,4,1,442.98,1
TXN02103,8.55,8,5,5.92,0
TXN02104,22.0,1,1,5.79,0
TXN02105,35.29,12,1,21.01,0
TXN02106,84.87,23,3,21.52,0
TXN02107,136.4,21,5,4.11,0
TXN02108,43.14,17,5,0.75,0
TXN02109,95.96,7,4,7.06,0
TXN02110,178.92,4,2,2.55,0
TXN02111,58.2,6,2,8.24,0
TXN02112,1461.37,15,5,403.15,1
TXN02113,34.5,19,2,2.73,0
TXN02114,78.32,2,4,4.61,0
TXN02115,36.24,18,2,4.38,0
TXN02116,48.43,0,2,7.93,0
TXN02117,52.15,6,5,1.27,0
TXN02118,13.72,10,1,18.35,0
TXN02119,61.41,6,4,17.53,0
TXN02120,833.1,0,2,401.55,1
TXN02121,163.64,16,4,2.72,0
TXN02122,143.21,19,3,1.11,0
TXN02123,43.51,23,4,19.35,0
TXN02124,38.83,4,5,11.26,0
TXN02125,40.11,3,2,17.23,0
TXN02126,712.81,4,1,207.37,1
TXN02127,90.26,5,4,0.38,0
TXN02128,23.88,19,1,13.72,0
TXN02129,1.42,3,3,26.96,0
TXN02130,34.48,19,1,11.14,0
TXN02131,26.07,8,1,1.28,0
TXN02132,39.24,12,2,17.41,0
TXN02133,47.87,11,1,18.33,0
TXN02134,65.53,17,1,1.25,0
TXN02135,232.38,7,3,2.63,0
TXN02136,67.37,22,3,1.94,0
TXN02137,44.4,0,2,18.37,0
TXN02138,95.08,15,1,2.37,0
TXN02139,19.78,15,1,18.36,0
TXN02140,33.02,15,4,10.18,0
TXN02141,3.6,4,3,5.76,0
TXN02142,99.68,4,4,1.71,0
TXN02143,59.66,21,2,4.67,0
TXN02144,8.87,17,2,1.2,0
TXN02145,44.01,12,1,7.49,0
TXN02146,109.74,4,3,0.45,0
TXN02147,20.77,12,5,0.58,0
TXN02148,2.21,12,1,5.77,0
TXN02149,16.24,21,1,7.23,0
TXN02150,12.17,8,4,8.96,0
TXN02151,4.75,20,3,0.76,0
TXN02152,84.65,0,1,2.11,0
TXN02153,1150.89,8,3,447.79,1
TXN02154,18.76,8,1,0.32,0
TXN02155,65.82,9,5,4.19,0
TXN02156,74.43,12,3,42.92,0
TXN02157,36.93,9,1,33.44,0
TXN02158,4.82,22,3,1.89,0
TXN02159,44.33,14,3,0.98,0
TXN02160,74.07,10,3,3.74,0
TXN02161,19.28,0,5,0.75,0
TXN02162,107.48,18,3,8.99,0
TXN02163,138.44,8,3,5.35,0
TXN02164,59.48,3,1,3.25,0
TXN02165,286.44,4,3,8.22,0
TXN02166,60.34,6,4,4.16,0
TXN02167,1.33,18,1,0.34,0
TXN02168,23.84,13,2,0.75,0
TXN02169,155.1,5,2,1.53,0
TXN02170,52.05,18,2,5.23,0
TXN02171,10.76,21,5,26.36,0
TXN02172,3.82,22,3,12.29,0
TXN02173,32.06,7,4,32.09,0
TXN02174,25.32,1,5,24.61,0
TXN02175,12.7,7,4,1.79,0
TXN02176,67.58,23,3,6.22,0
TXN02177,46.74,19,4,0.14,0
TXN02178,128.18,3,1,5.9,0
TXN02179,85.47,5,1,8.32,0
TXN02180,56.39,17,2,2.19,0
TXN02181,48.58,7,5,4.97,0
TXN02182,63.47,6,1,7.5,0
TXN02183,78.54,18,1,10.44,0
TXN02184,21.68,21,5,19.51,0
TXN02185,18.73,4,2,2.61,0
TXN02186,70.22,4,3,5.75,0
TXN02187,135.89,5,4,21.14,0
TXN02188,1.65,7,3,19.13,0
TXN02189,35.69,20,1,4.98,0
TXN02190,16.3,0,4,9.25,0
TXN02191,136.87,8,3,1.59,0
TXN02192,97.84,11,1,0.39,0
TXN02193,7.57,8,2,3.79,0
TXN02194,7.13,4,4,2.85,0
TXN02195,36.31,2,2,2.52,0
TXN02196,3.91,17,1,6.15,0
TXN02197,23.51,1,1,10.59,0
TXN02198,4.65,17,1,7.79,0
TXN02199,63.81,21,5,19.29,0
TXN02200,133.67,10,5,5.74,0
TXN02201,25.91,15,4,5.34,0
TXN02202,12.55,5,5,1.72,0
TXN02203,31.41,4,1,6.37,0
TXN02204,27.48,2,2,13.09,0
TXN02205,8.06,23,5,9.53,0
TXN02206,90.24,15,2,1.26,0
TXN02207,1.69,9,1,2.88,0
TXN02208,91.56,18,3,1.45,0
TXN02209,43.31,22,5,10.83,0
TXN02210,107.81,22,2,3.42,0
TXN02211,1.73,23,4,5.15,0
TXN02212,24.47,11,2,5.62,0
TXN02213,209.16,8,2,18.28,0
TXN02214,2.63,8,3,9.44,0
TXN02215,103.5,17,4,2.54,0
TXN02216,25.6,5,2,6.11,0
TXN02217,40.88,2,5,17.3,0
TXN02218,12.79,10,2,3.81,0
TXN02219,26.55,15,1,7.0,0
TXN02220,81.88,19,5,6.75,0
TXN02221,835.52,5,1,238.67,1
TXN02222,20.62,18,5,6.51,0
TXN02223,3.28,23,1,16.66,0
TXN02224,5.58,15,3,11.06,0
TXN02225,66.92,14,1,11.39,0
TXN02226,47.96,8,5,5.92,0
TXN02227,33.01,19,1,5.73,0
TXN02228,179.69,21,4,3.8,0
TXN02229,19.85,2,1,1.12,0
TXN02230,50.52,7,1,1.0,0
TXN02231,66.13,22,5,37.91,0
TXN02232,2.9,0,3,7.13,0
TXN02233,45.01,5,2,10.44,0
TXN02234,12.76,16,1,23.47,0
TXN02235,174.39,11,2,26.87,0
TXN02236,17.35,3,3,0.65,0
TXN02237,47.19,23,3,17.51,0
TXN02238,123.53,6,3,0.39,0
TXN02239,106.55,23,4,40.12,0
TXN02240,115.09,11,5,0.27,0
TXN02241,59.29,18,2,2.67,0
TXN02242,5.41,20,3,23.63,0
TXN02243,37.31,16,1,5.29,0
TXN02244,1.93,12,5,2.37,0
TXN02245,59.28,7,4,6.59,0
TXN02246,20.51,2,5,15.71,0
TXN02247,92.2,8,5,3.2,0
TXN02248,19.91,8,2,3.19,0
TXN02249,12.76,3,1,12.22,0
TXN02250,67.48,17,2,4.24,0
TXN02251,236.84,23,1,5.19,0
TXN02252,4.22,19,5,0.97,0
TXN02253,57.04,1,1,11.17,0
TXN02254,93.59,3,3,7.38,0
TXN02255,26.67,7,2,16.26,0
TXN02256,16.87,11,5,2.31,0
TXN02257,15.37,19,2,5.28,0
TXN02258,14.07,13,2,17.5,0
TXN02259,13.91,7,3,4.36,0
TXN02260,52.39,9,1,1.16,0
TXN02261,80.09,13,3,3.17,0
TXN02262,97.59,9,3,36.14,0
TXN02263,195.94,17,2,12.21,0
TXN02264,30.98,4,3,6.38,0
TXN02265,63.06,21,1,1.2,0
TXN02266,62.19,11,5,14.86,0
TXN02267,23.19,7,4,10.29,0
TXN02268,20.86,6,4,2.97,0
TXN02269,149.46,20,5,1.66,0
TXN02270,1.49,6,1,17.16,0
TXN02271,12.74,22,2,1.39,0
TXN02272,631.09,1,5,303.84,1
TXN02273,66.54,9,2,6.66,0
TXN02274,19.83,16,4,2.41,0
TXN02275,6.58,15,4,10.81,0
TXN02276,151.4,5,2,2.61,0
TXN02277,14.7,12,4,8.82,0
TXN02278,187.65,10,5,24.47,0
TXN02279,27.32,0,4,16.94,0
TXN02280,223.25,13,1,0.49,0
TXN02281,81.77,6,2,2.21,0
TXN02282,35.14,1,2,14.71,0
TXN02283,35.62,15,3,0.18,0
TXN02284,640.55,3,3,435.54,1
TXN02285,46.19,15,2,45.41,0
TXN02286,57.84,6,1,0.29,0
TXN02287,21.64,12,3,27.12,0
TXN02288,102.0,18,2,15.07,0
TXN02289,47.9,4,5,15.64,0
TXN02290,8.17,3,5,33.19,0
TXN02291,39.72,9,2,5.37,0
TXN02292,26.77,9,1,12.33,0
TXN02293,7.08,23,3,3.87,0
TXN02294,15.53,18,2,17.36,0
TXN02295,6.44,15,3,2.0,0
TXN02296,63.24,3,3,11.33,0
TXN02297,43.44,18,2,6.76,0
TXN02298,65.0,16,3,1.14,0
TXN02299,216.99,0,4,10.52,0
TXN02300,12.09,18,4,24.05,0
TXN02301,202.97,0,3,1.44,0
TXN02302,3.9,14,1,0.02,0
TXN02303,13.67,9,4,1.62,0
TXN02304,14.79,9,4,1.45,0
TXN02305,60.4,17,2,4.74,0
TXN02306,20.04,23,5,3.42,0
TXN02307,44.04,10,3,5.23,0
TXN02308,139.19,12,2,10.91,0
TXN02309,15.72,0,1,3.64,0
TXN02310,9.58,19,5,22.84,0
TXN02311,66.76,15,4,1.12,0
TXN02312,59.34,14,4,12.97,0
TXN02313,133.06,21,2,1.03,0
TXN02314,115.04,0,2,8.01,0
TXN02315,23.28,14,3,7.45,0
TXN02316,12.34,20,1,3.92,0
TXN02317,6.88,20,3,23.99,0
TXN02318,6.37,21,2,0.05,0
TXN02319,20.88,23,2,5.31,0
TXN02320,21.24,4,3,2.44,0
TXN02321,45.69,2,4,15.65,0
TXN02322,82.23,17,2,9.75,0
TXN02323,27.62,15,1,39.65,0
TXN02324,48.56,20,3,14.2,0
TXN02325,2.11,11,3,0.14,0
TXN02326,54.52,19,5,9.45,0
TXN02327,60.54,21,2,1.14,0
TXN02328,4.61,9,5,7.35,0
TXN02329,68.78,18,1,5.08,0
TXN02330,2.34,12,1,0.25,0
TXN02331,65.17,5,2,15.94,0
TXN02332,7.82,9,5,22.78,0
TXN02333,30.63,19,2,15.35,0
TXN02334,5.9,4,5,18.1,0
TXN02335,89.65,7,2,2.33,0
TXN02336,2.02,9,1,7.21,0
TXN02337,14.74,4,4,8.82,0
TXN02338,73.25,18,3,14.2,0
TXN02339,79.9,22,2,42.63,0
TXN02340,52.08,17,3,5.04,0
TXN02341,18.74,22,1,13.73,0
TXN02342,98.51,19,1,11.91,0
TXN02343,12.54,13,5,0.67,0
TXN02344,88.24,15,4,8.18,0
TXN02345,117.97,14,5,16.25,0
TXN02346,29.26,17,5,6.21,0
TXN02347,142.48,10,1,6.21,0
TXN02348,77.87,10,4,1.33,0
TXN02349,2.35,20,1,13.98,0
TXN02350,84.34,11,2,10.4,0
TXN02351,89.61,10,4,19.14,0
TXN02352,40.75,11,3,3.31,0
TXN02353,38.84,5,3,1.73,0
TXN02354,84.75,15,4,0.1,0
TXN02355,50.2,3,2,10.52,0
TXN02356,172.89,16,3,1.7,0
TXN02357,29.73,14,2,8.69,0
TXN02358,25.56,9,3,2.57,0
TXN02359,43.84,7,3,7.23,0
TXN02360,10.36,18,4,17.7,0
TXN02361,42.32,21,4,12.14,0
TXN02362,18.23,11,3,31.29,0
TXN02363,73.77,23,3,13.71,0
TXN02364,10.65,15,3,8.62,0
TXN02365,23.14,23,5,6.91,0
TXN02366,135.07,12,5,7.73,0
TXN02367,31.3,19,5,2.76,0
TXN02368,36.64,5,3,5.95,0
TXN02369,198.25,14,3,6.02,0
TXN02370,8.17,19,4,3.83,0
TXN02371,10.08,8,3,4.75,0
TXN02372,33.04,14,3,15.29,0
TXN02373,16.62,4,5,3.69,0
TXN02374,7.98,21,3,0.47,0
TXN02375,16.48,23,4,2.83,0
TXN02376,30.9,19,3,2.32,0
TXN02377,54.07,9,5,8.86,0
TXN02378,16.15,13,1,15.4,0
TXN02379,56.97,23,1,11.87,0
TXN02380,30.13,8,1,2.2,0
TXN02381,93.69,15,5,32.75,0
TXN02382,116.88,16,3,30.64,0
TXN02383,6.33,14,3,0.15,0
TXN02384,13.43,17,4,0.54,0
TXN02385,120.2,21,1,15.23,0
TXN02386,9.46,21,5,2.85,0
TXN02387,132.41,14,4,12.75,0
TXN02388,73.57,6,5,0.18,0
TXN02389,137.1,3,4,16.06,0
TXN02390,115.44,20,5,20.21,0
TXN02391,17.95,1,4,5.56,0
TXN02392,8.5,0,1,20.33,0
TXN02393,41.39,21,2,10.94,0
TXN02394,59.7,5,5,1.24,0
TXN02395,23.33,23,5,25.63,0
TXN02396,108.74,10,2,0.5,0
TXN02397,9.04,20,2,3.06,0
TXN02398,23.04,12,3,6.72,0
TXN02399,79.96,4,2,6.69,0
TXN02400,60.81,3,5,11.4,0
TXN02401,51.41,6,5,4.94,0
TXN02402,27.09,4,1,1.65,0
TXN02403,10.72,13,4,31.21,0
TXN02404,67.23,0,4,11.21,0
TXN02405,82.55,10,4,7.21,0
TXN02406,82.24,13,4,1.23,0
TXN02407,175.27,12,3,10.45,0
TXN02408,27.65,13,2,11.38,0
TXN02409,4.47,3,3,2.97,0
TXN02410,55.55,19,1,10.68,0
TXN02411,107.79,10,3,7.81,0
TXN02412,683.43,4,5,232.87,1
TXN02413,25.53,3,2,3.29,0
TXN02414,1422.53,5,3,186.27,1
TXN02415,13.15,17,3,3.75,0
TXN02416,6.6,16,1,6.35,0
TXN02417,104.41,8,1,7.2,0
TXN02418,56.55,18,4,0.1,0
TXN02419,26.78,12,3,0.09,0
TXN02420,132.22,0,1,4.57,0
TXN02421,26.77,14,2,6.87,0
TXN02422,70.88,9,4,6.69,0
TXN02423,50.8,8,1,1.68,0
TXN02424,24.07,22,5,5.51,0
TXN02425,43.39,18,4,14.23,0
TXN02426,1334.7,13,5,313.14,1
TXN02427,214.68,17,4,17.96,0
TXN02428,81.41,6,3,6.3,0
TXN02429,14.73,0,5,3.41,0
TXN02430,83.77,2,3,6.11,0
TXN02431,47.64,14,2,17.55,0
TXN02432,28.67,4,4,3.08,0
TXN02433,39.41,1,5,26.2,0
TXN02434,45.41,11,5,2.19,0
TXN02435,27.62,11,4,8.77,0
TXN02436,426.7,3,4,448.47,1
TXN02437,876.8,5,3,299.74,1
TXN02438,41.92,5,5,1.95,0
TXN02439,15.53,13,3,29.41,0
TXN02440,8.31,3,2,0.35,0
TXN02441,10.34,9,3,12.38,0
TXN02442,1522.53,4,4,514.87,1
TXN02443,26.1,17,4,5.39,0
TXN02444,53.28,22,5,9.32,0
TXN02445,38.09,9,1,3.06,0
TXN02446,1.61,9,1,4.72,0
TXN02447,4.26,7,4,5.37,0
TXN02448,31.76,8,2,9.88,0
TXN02449,77.72,0,4,7.02,0
TXN02450,69.14,14,3,12.86,0
TXN02451,82.99,1,2,17.89,0
TXN02452,68.88,18,1,0.32,0
TXN02453,15.95,15,1,17.35,0
TXN02454,58.4,1,4,4.92,0
TXN02455,101.39,11,3,5.17,0
TXN02456,13.09,23,2,3.34,0
TXN02457,10.68,7,2,2.9,0
TXN02458,31.27,7,1,40.22,0
TXN02459,25.8,10,5,8.93,0
TXN02460,46.74,22,2,13.25,0
TXN02461,2.56,19,4,1.1,0
TXN02462,7.6,14,3,9.41,0
TXN02463,11.94,21,1,1.91,0
TXN02464,159.31,9,3,2.62,0
TXN02465,20.84,21,5,16.4,0
TXN02466,15.6,19,2,8.93,0
TXN02467,4.63,4,5,3.02,0
TXN02468,39.62,14,5,18.74,0
TXN02469,34.71,21,4,7.66,0
TXN02470,62.0,15,2,1.18,0
TXN02471,17.33,13,4,4.33,0
TXN02472,84.56,19,2,1.79,0
TXN02473,29.62,14,5,1.24,0
TXN02474,286.34,2,2,135.91,1
TXN02475,64.05,19,4,5.17,0
TXN02476,8.37,14,2,1.35,0
TXN02477,33.37,18,4,2.99,0
TXN02478,33.77,17,4,5.36,0
TXN02479,74.02,7,2,1.31,0
TXN02480,12.35,15,3,0.37,0
TXN02481,49.42,0,4,0.9,0
TXN02482,72.24,6,3,2.7,0
TXN02483,50.35,5,2,5.39,0
TXN02484,25.34,5,1,8.76,0
TXN02485,4.18,23,3,0.08,0
TXN02486,76.7,12,5,8.78,0
TXN02487,127.41,16,1,8.52,0
TXN02488,97.08,1,4,13.18,0
TXN02489,136.24,17,1,10.57,0
TXN02490,4.16,16,5,0.29,0
TXN02491,59.53,11,5,0.67,0
TXN02492,43.7,8,3,16.99,0
TXN02493,99.67,21,4,0.13,0
TXN02494,60.41,7,3,6.02,0
TXN02495,59.86,17,3,12.6,0
TXN02496,13.7,17,5,24.87,0
TXN02497,42.07,10,3,15.77,0
TXN02498,124.21,12,1,27.06,0
TXN02499,140.32,0,4,11.7,0
TXN02500,65.53,11,1,3.72,0
TXN02501,6.25,3,2,1.92,0
TXN02502,95.45,11,4,1.51,0
TXN02503,20.44,13,1,0.78,0
TXN02504,144.55,1,5,4.13,0
TXN02505,2.04,17,3,7.58,0
TXN02506,103.73,7,4,8.07,0
TXN02507,215.94,1,2,0.2,0
TXN02508,89.8,16,1,36.76,0
TXN02509,47.3,12,3,1.17,0
TXN02510,100.06,4,1,17.61,0
TXN02511,9.57,16,2,9.0,0
TXN02512,9.97,22,4,1.15,0
TXN02513,28.31,6,2,1.14,0
TXN02514,12.54,17,4,0.92,0
TXN02515,113.0,7,1,3.76,0
TXN02516,1248.01,2,5,488.81,1
TXN02517,15.1,19,1,3.21,0
TXN02518,87.89,23,2,8.32,0
TXN02519,21.72,3,2,10.35,0
TXN02520,96.35,17,2,19.19,0
TXN02521,16.37,8,3,0.12,0
TXN02522,41.69,16,5,7.58,0
TXN02523,11.34,21,3,7.97,0
TXN02524,57.73,14,1,5.01,0
TXN02525,16.42,0,1,11.84,0
TXN02526,52.84,12,4,3.04,0
TXN02527,72.3,23,2,8.06,0
TXN02528,1.57,13,3,28.58,0
TXN02529,86.18,16,3,2.91,0
TXN02530,12.39,3,4,3.51,0
TXN02531,37.17,20,5,38.04,0
TXN02532,6.71,4,2,7.45,0
TXN02533,65.53,14,2,8.19,0
TXN02534,38.98,19,1,6.89,0
TXN02535,44.32,5,1,0.88,0
TXN02536,3.68,12,3,14.72,0
TXN02537,48.96,13,3,10.76,0
TXN02538,16.91,18,4,6.64,0
TXN02539,19.23,9,3,4.81,0
TXN02540,608.5,5,5,160.33,1
TXN02541,42.09,19,2,12.71,0
TXN02542,6.68,16,5,10.05,0
TXN02543,743.69,7,5,292.59,1
TXN02544,2.52,20,4,30.6,0
TXN02545,37.36,9,3,0.42,0
TXN02546,19.92,22,1,4.43,0
TXN02547,143.05,22,3,25.57,0
TXN02548,96.75,15,2,3.23,0
TXN02549,134.23,8,2,3.1,0
TXN02550,37.13,10,3,4.62,0
TXN02551,68.5,15,4,14.41,0
TXN02552,65.12,12,5,4.02,0
TXN02553,71.31,12,5,9.81,0
TXN02554,97.21,18,5,4.76,0
TXN02555,2.77,20,2,12.11,0
TXN02556,37.0,19,4,24.18,0
TXN02557,85.18,21,4,14.77,0
TXN02558,37.98,2,2,2.09,0
TXN02559,22.61,23,1,16.08,0
TXN02560,29.35,12,4,28.7,0
TXN02561,38.51,6,3,0.43,0
TXN02562,49.89,23,4,42.68,0
TXN02563,896.39,11,2,451.18,1
TXN02564,163.09,5,5,12.7,0
TXN02565,44.97,23,4,2.88,0
TXN02566,39.3,22,4,2.91,0
TXN02567,45.18,10,2,6.45,0
TXN02568,1054.55,17,4,71.74,1
TXN02569,10.33,5,3,5.45,0
TXN02570,36.48,4,5,17.97,0
TXN02571,77.74,9,4,10.06,0
TXN02572,86.27,3,5,3.72,0
TXN02573,54.37,14,5,3.83,0
TXN02574,1428.03,1,1,201.23,1
TXN02575,13.36,2,5,3.24,0
TXN02576,39.28,7,1,1.42,0
TXN02577,16.46,13,5,0.31,0
TXN02578,74.62,16,5,9.2,0
TXN02579,40.49,14,3,27.28,0
TXN02580,418.92,2,1,133.67,1
TXN02581,56.73,8,3,2.57,0
TXN02582,19.61,0,1,17.82,0
TXN02583,32.72,19,2,16.6,0
TXN02584,91.77,23,4,7.72,0
TXN02585,9.31,13,1,5.33,0
TXN02586,105.71,3,3,5.18,0
TXN02587,523.89,2,3,304.4,1
TXN02588,80.53,2,3,0.24,0
TXN02589,20.98,23,3,24.17,0
TXN02590,94.72,12,4,0.98,0
TXN02591,45.49,0,5,3.1,0
TXN02592,115.86,18,3,5.15,0
TXN02593,111.5,11,3,13.35,0
TXN02594,33.31,2,4,26.3,0
TXN02595,31.27,9,3,1.67,0
TXN02596,50.06,20,4,4.08,0
TXN02597,1449.8,2,4,276.92,1
TXN02598,30.92,20,1,17.87,0
TXN02599,26.69,22,4,2.44,0
TXN02600,83.3,19,3,45.58,0
TXN02601,16.23,19,5,7.07,0
TXN02602,59.14,14,1,0.46,0
TXN02603,594.51,4,5,190.97,1
TXN02604,37.9,15,5,16.63,0
TXN02605,188.54,15,1,0.24,0
TXN02606,5.16,3,5,12.78,0
TXN02607,5.61,9,1,13.18,0
TXN02608,48.2,11,2,9.85,0
TXN02609,80.29,12,2,8.53,0
TXN02610,30.42,21,1,9.94,0
TXN02611,1.9,2,4,1.04,0
TXN02612,16.4,20,3,4.17,0
TXN02613,4.31,1,4,21.26,0
TXN02614,26.31,3,5,4.31,0
TXN02615,62.61,9,4,9.22,0
TXN02616,34.96,16,3,4.4,0
TXN02617,15.38,21,2,45.27,0
TXN02618,32.03,21,1,37.88,0
TXN02619,93.76,17,1,5.82,0
TXN02620,64.02,4,5,12.8,0
TXN02621,10.57,5,2,11.88,0
TXN02622,22.07,23,5,21.56,0
TXN02623,32.94,2,2,2.89,0
TXN02624,47.34,0,1,10.53,0
TXN02625,98.0,15,3,4.27,0
TXN02626,105.54,0,2,0.81,0
TXN02627,78.59,11,2,11.61,0
TXN02628,37.71,18,1,5.43,0
TXN02629,11.78,18,2,7.58,0
TXN02630,82.89,9,4,15.18,0
TXN02631,11.65,14,5,15.05,0
TXN02632,34.97,11,3,10.61,0
TXN02633,128.95,12,4,0.3,0
TXN02634,10.82,8,1,9.54,0
TXN02635,3.41,6,3,10.93,0
TXN02636,21.71,20,5,8.68,0
TXN02637,64.59,23,1,14.45,0
TXN02638,621.98,3,3,313.56,1
TXN02639,18.9,9,1,5.23,0
TXN02640,14.22,20,4,2.22,0
TXN02641,36.51,21,1,0.54,0
TXN02642,4.06,6,5,22.69,0
TXN02643,52.28,1,5,0.08,0
TXN02644,12.98,1,1,41.47,0
TXN02645,2.54,20,4,8.18,0
TXN02646,4.07,4,2,25.86,0
TXN02647,22.87,10,1,3.05,0
TXN02648,43.91,19,4,0.01,0
TXN02649,63.8,13,2,12.53,0
TXN02650,4.6,19,5,0.46,0
TXN02651,177.29,17,5,1.64,0
TXN02652,79.67,7,3,4.38,0
TXN02653,4.77,9,1,17.44,0
TXN02654,19.18,0,2,11.51,0
TXN02655,1.99,0,4,6.68,0
TXN02656,84.88,8,3,12.79,0
TXN02657,17.59,12,5,11.71,0
TXN02658,108.71,22,4,25.03,0
TXN02659,85.42,15,3,0.81,0
TXN02660,24.39,14,3,3.44,0
TXN02661,48.62,12,3,1.12,0
TXN02662,5.3,13,4,1.05,0
TXN02663,23.57,19,5,1.86,0
TXN02664,90.19,4,1,6.84,0
TXN02665,28.9,6,5,9.56,0
TXN02666,5.99,21,4,7.88,0
TXN02667,150.86,14,2,0.4,0
TXN02668,45.28,11,3,7.6,0
TXN02669,4.95,16,1,2.47,0
TXN02670,14.92,15,2,7.54,0
TXN02671,26.17,9,5,9.43,0
TXN02672,140.93,21,5,4.52,0
TXN02673,32.23,11,4,1.89,0
TXN02674,23.12,1,2,27.09,0
TXN02675,23.56,2,3,5.42,0
TXN02676,30.07,8,1,0.34,0
TXN02677,45.97,18,4,4.25,0
TXN02678,22.38,11,2,0.45,0
TXN02679,26.04,22,2,6.35,0
TXN02680,155.44,14,1,29.24,0
TXN02681,406.09,1,5,294.67,1
TXN02682,60.72,20,2,17.88,0
TXN02683,4.75,11,5,10.82,0
TXN02684,62.88,0,2,22.16,0
TXN02685,35.28,14,2,20.54,0
TXN02686,9.47,0,4,4.78,0
TXN02687,21.57,17,1,2.91,0
TXN02688,9.52,20,3,1.56,0
TXN02689,8.19,17,2,16.31,0
TXN02690,10.96,21,4,4.39,0
TXN02691,79.27,9,2,1.37,0
TXN02692,68.16,16,5,1.66,0
TXN02693,124.11,20,2,2.77,0
TXN02694,26.42,8,4,14.81,0
TXN02695,10.37,1,5,4.44,0
TXN02696,88.96,3,3,2.8,0
TXN02697,9.28,7,1,6.3,0
TXN02698,26.89,22,3,35.73,0
TXN02699,95.95,4,2,12.81,0
TXN02700,11.56,20,3,4.94,0
TXN02701,68.66,2,3,16.24,0
TXN02702,28.86,16,3,52.08,0
TXN02703,157.83,4,2,1.12,0
TXN02704,55.65,22,2,2.22,0
TXN02705,138.72,12,2,5.76,0
TXN02706,2.09,23,1,11.02,0
TXN02707,5.91,22,2,11.16,0
TXN02708,77.25,16,5,8.91,0
TXN02709,12.2,22,1,1.77,0
TXN02710,15.34,9,5,25.48,0
TXN02711,24.37,20,4,24.94,0
TXN02712,134.44,5,5,5.11,0
TXN02713,103.16,2,1,9.17,0
TXN02714,7.28,9,5,5.31,0
TXN02715,44.25,21,5,8.62,0
TXN02716,37.19,18,5,10.48,0
TXN02717,28.6,3,2,29.58,0
TXN02718,4.56,6,4,3.99,0
TXN02719,36.5,16,4,3.75,0
TXN02720,86.7,12,3,5.99,0
TXN02721,17.81,13,3,0.1,0
TXN02722,17.06,2,3,5.0,0
TXN02723,94.72,20,2,8.03,0
TXN02724,14.13,3,3,7.59,0
TXN02725,83.78,0,5,7.06,0
TXN02726,56.72,13,4,5.99,0
TXN02727,22.73,13,2,2.46,0
TXN02728,53.16,7,2,6.55,0
TXN02729,35.54,20,3,3.17,0
TXN02730,10.3,10,4,14.7,0
TXN02731,32.03,17,5,3.02,0
TXN02732,9.89,23,1,8.56,0
TXN02733,8.01,3,4,3.12,0
TXN02734,93.27,4,3,9.28,0
TXN02735,1088.15,4,1,57.95,1
TXN02736,2.68,11,1,17.83,0
TXN02737,54.85,21,5,26.74,0
TXN02738,93.07,17,4,4.18,0
TXN02739,76.61,2,4,42.18,0
TXN02740,15.22,0,1,2.2,0
TXN02741,43.84,8,3,1.59,0
TXN02742,177.77,8,2,4.39,0
TXN02743,86.88,5,5,42.71,0
TXN02744,10.95,17,1,4.14,0
TXN02745,10.66,23,3,7.62,0
TXN02746,37.12,13,4,5.09,0
TXN02747,48.78,16,5,4.99,0
TXN02748,1259.4,12,1,97.96,1
TXN02749,12.86,0,1,0.82,0
TXN02750,72.98,1,5,6.7,0
TXN02751,63.24,0,4,10.37,0
TXN02752,27.78,3,1,15.37,0
TXN02753,12.16,3,2,11.26,0
TXN02754,42.04,9,3,13.42,0
TXN02755,397.11,3,2,430.35,1
TXN02756,15.51,9,5,11.93,0
TXN02757,46.32,2,2,4.53,0
TXN02758,22.77,9,5,11.35,0
TXN02759,12.06,18,5,15.68,0
TXN02760,33.28,11,1,14.75,0
TXN02761,55.13,23,4,1.77,0
TXN02762,271.37,20,4,0.15,0
TXN02763,111.37,22,1,13.08,0
TXN02764,84.3,18,2,5.26,0
TXN02765,87.68,11,4,5.22,0
TXN02766,95.18,22,3,0.07,0
TXN02767,3.22,8,2,0.57,0
TXN02768,43.66,14,5,0.82,0
TXN02769,42.11,12,5,18.91,0
TXN02770,37.87,8,4,38.32,0
TXN02771,66.17,4,5,2.2,0
TXN02772,121.84,7,3,3.37,0
TXN02773,37.37,18,2,3.03,0
TXN02774,35.29,10,1,13.26,0
TXN02775,43.73,7,2,8.27,0
TXN02776,167.76,15,3,11.19,0
TXN02777,111.95,19,5,2.24,0
TXN02778,233.99,17,4,1.06,0
TXN02779,64.25,8,2,17.77,0
TXN02780,3.12,3,1,4.67,0
TXN02781,9.05,20,2,24.93,0
TXN02782,25.84,21,4,1.85,0
TXN02783,2.54,23,1,1.37,0
TXN02784,71.17,1,4,2.38,0
TXN02785,2.5,17,5,20.39,0
